"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PASO 5 — Swap ONT: serial original -> serial nuevo (device-modification).","4","test_e2e_05_cambio_dispositivo[Nokia-GTD]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: PASO 5 — Cambio Dispositivo (swap de ONT dañado por nuevo).

        El técnico reemplaza el ONT físico del cliente. Komands debe dar de baja
        el serial viejo (ALCL00QA0001) y registrar el nuevo (ALCL00QA0002)
        en la misma posición de la OLT.

        Dato de prueba:
            Serial viejo: ALCL00QA0001 → Serial nuevo: ALCL00QA0002

        Resultado esperado: HTTP 202 + txn_id presente.
        ","4","test_e2e_05_cambio_dispositivo","tests.e2e","2026-07-20","passed","2026-07-20","TestCicloVidaPostVenta","test_lifecycle_postventa","",""
"PV-MOD: Modificación — combinaciones VNO × OLT × operación faltantes en la matriz.","4","test_mod_matriz[PV-MOD-243-TCH-OLT-SAN-001-False-BLOCK]","tests.api","2026-07-20","passed","2026-07-20","","test_modification","",""
"
        ESCENARIO: Usuario con rol AUDITOR intenta POST /activation.

        El AUDITOR solo puede revisar logs de auditoría — existe para
        que el área de cumplimiento pueda revisar quién hizo qué,
        sin poder modificar nada.

        Resultado esperado: HTTP 403 Forbidden
        ","3","test_rbac04_auditor_no_puede_activar","tests.security","2026-07-20","passed","2026-07-20","TestRBAC","test_rbac","",""
"
        ESCENARIO: Swap Nokia — el ONT viejo debe darse de baja primero.

        Si no se da de baja el viejo, la OLT tiene dos registros con el
        mismo port/id y rechaza el alta del nuevo.

        Resultado esperado: los comandos contienen 'no equipment ont interface'.
        ","1","test_nokia_swap_contiene_baja_del_ont_viejo","tests.unit","2026-07-20","passed","2026-07-20","TestDeviceModification","test_command_builder","",""
"PV-BAJ: ONT no encontrado (KMD-2002) — combinaciones VNO × OLT faltantes.","4","test_baj_matriz_ont_not_found[PV-BAJ-195-CVTR-OLT-VAL-002-True]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Reset Huawei FTTH — VNO DTV.

        Resultado esperado: HTTP 202.
        ","3","test_rst02_huawei_ftth_dtv_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestResetValido","test_reset_ont","",""
"
        ESCENARIO: Request al endpoint de cambio de fibra sin header Authorization.

        Komands no debe procesar la operación sin token válido.

        Resultado esperado: HTTP 401.
        ","3","test_fib04_sin_token_rechaza_401","tests.api","2026-07-20","passed","2026-07-20","TestFiberChangeAutenticacion","test_fiber_change","",""
"
        ESCENARIO: JWT válido y firmado, pero el claim vno_id = 'FAKE_VNO'
                   que no está en la lista de VNOs de ON·NET.

        Por qué importa:
            Aunque el token esté bien firmado, solo las 4 VNOs reales
            (DTV, CVTR, ENTEL, TCH) pueden operar en Komands.

        El fixture 'invalid_vno_token' viene del conftest.py.

        Resultado esperado: HTTP 403 Forbidden (no 401, porque el token
        en sí es válido — el problema es la autorización, no la autenticación)
        ","3","test_sec05_vno_no_autorizada_devuelve_403","tests.security","2026-07-20","passed","2026-07-20","TestAutenticacionAPI","test_auth","",""
"PASO 2 — Consultar estado Alta.","4","test_e2e_02_estado_alta[Nokia-Generico]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PV-BAJ: SSH timeout (KMD-5020) — combinaciones VNO × OLT faltantes.","3","test_baj_matriz_ssh_timeout[PV-BAJ-214-TCH-OLT-SCL-010-False]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Bloqueo de servicio Nokia FTTH.

        BLOCK suspende el servicio sin borrar la configuración — reversible.

        Resultado esperado: HTTP 202.
        ","4","test_mod02_nokia_block_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestModificacionValida","test_modification","",""
"PASO 1 — Alta de acceso FTTH (service-activation).","3","test_e2e_01_alta[Nokia-Generico]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PV-RST: ONT no encontrado (KMD-2002) — combinaciones VNO × OLT faltantes.","4","test_rst_matriz_ont_not_found[PV-RST-289-TCH-OLT-SAN-001-False]","tests.api","2026-07-20","passed","2026-07-20","","test_reset_ont","",""
"PASO 5 — Swap ONT: serial original -> serial nuevo (device-modification).","4","test_e2e_05_cambio_dispositivo[Huawei-CVTR]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Modificación Nokia FTTH — timeout de conexión SSH a la OLT.

        Resultado esperado: HTTP 202 con estado FAILED y error_code KMD-5020.
        ","4","test_mod20_nokia_ssh_timeout_retorna_failed","tests.api","2026-07-20","passed","2026-07-20","TestModificacionSSHTimeout","test_modification","",""
"PV-PAR-304: Paridad Baja FTTH ClaroVTR/Huawei MA5800 — Komands ≡ BluePlanet.","0","test_par304_cvtr_huawei5800_baja_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadCVTRHuaweiMA5800","test_par_provision","",""
"
        ESCENARIO: Swap Nokia FTTH — el ONT viejo (que queremos reemplazar) no existe en la OLT.

        Komands consulta la OLT buscando el ONT con el ID del payload.
        Si no lo encuentra, no puede ejecutar la baja (paso 1), por lo que
        el swap completo se aborta. No se toca nada en la red.

        Diferencia con ONT-16: allá el ONT viejo SÍ existe y SÍ se baja,
        pero falla el alta del nuevo. Acá ni siquiera llegamos al paso 1.

        Resultado esperado: HTTP 202 con estado FAILED y error_code KMD-2002.
        ","4","test_ont19_nokia_ont_no_encontrado_en_baja_retorna_failed","tests.api","2026-07-20","passed","2026-07-20","TestSwapErroresPaso1","test_device_modification","",""
"PASO 5 — Swap ONT: serial original -> serial nuevo (device-modification).","3","test_e2e_05_cambio_dispositivo[Huawei-TCH]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"PV-BAJ: Baja exitosa — combinaciones VNO × OLT faltantes en la matriz.","3","test_baj_matriz_success[PV-BAJ-188-DTV-OLT-SAN-003-True]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Token JWT con fecha de expiración pasada.

        Un token expirado puede ser un intento de replay attack.

        Resultado esperado: HTTP 401.
        ","3","test_act08_token_expirado_devuelve_401","tests.api","2026-07-20","passed","2026-07-20","TestActivacionSinAutenticacion","test_activation","",""
"Baja: fallo SSH devuelve u_return_code=60.","4","test_rc002b_baja_ssh_credentials_error","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PASO 2 — Consultar estado Alta.","4","test_e2e_02_estado_alta[Huawei-Generico]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Swap Nokia FTTH — baja del ONT viejo OK, alta del nuevo falla.

        La baja del equipo viejo se ejecuta sin problemas. Al intentar dar de alta
        el equipo nuevo, la OLT rechaza el serial (equipo defectuoso o configuración
        inválida). Komands marca la operación como ROLLED_BACK y advierte que
        el ONT viejo no puede recuperarse automáticamente.

        Resultado esperado: HTTP 202 con estado ROLLED_BACK y campo warning presente.
        ","4","test_ont16_swap_asimetrico_alta_falla_retorna_rolled_back","tests.api","2026-07-20","passed","2026-07-20","TestSwapAsimetrico","test_device_modification","",""
"
        ESCENARIO: Consulta válida — verificar contrato de respuesta.

        La respuesta debe incluir: access_id, ont_serial, status, olt_name, source.
        Estos campos los consume el FlowDesigner de ServiceNow.

        Resultado esperado: HTTP 200 con todos los campos presentes.
        ","3","test_qry02_respuesta_contiene_campos_obligatorios[TCH[00]]","tests.api","2026-07-20","passed","2026-07-20","TestConsultaAcceso","test_queries","",""
"
        ESCENARIO: Consulta de estado con token de API VNO (no token de portal).

        ServiceNow usa su token VNO para consultar el estado de una operación
        que encoló previamente. El endpoint debe aceptar tokens de API VNO
        con scope komands:query, no solo tokens de portal con transaction:read.

        Resultado esperado: HTTP 200.
        ","4","test_ops07_vno_api_token_puede_consultar_estado[DTV[05]-pon-transfer-pon-transfer]","tests.api","2026-07-20","passed","2026-07-20","TestEstadoOperacionVNOToken","test_operation_status","",""
"Activación: OLT inaccesible devuelve u_return_code=40.","4","test_rc001a_activacion_olt_access_error","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PV-MOD: Modificación — combinaciones VNO × OLT × operación faltantes en la matriz.","4","test_mod_matriz[PV-MOD-241-ENTEL-OLT-SCL-011-True-UNBLOCK]","tests.api","2026-07-20","passed","2026-07-20","","test_modification","",""
"PASO 8 — Consultar estado Baja. Cierra el ciclo de vida del acceso.","4","test_e2e_08_estado_baja[Huawei-CVTR]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Con Flag OFF, BluePlanet responde HTTP 202 a /device-modification.

        Resultado esperado: HTTP 202, body con txn_id, header X-Routed-By: BLUEPLANET.
        ","0","test_regff01c_blueplanet_device_modification_responde_202","tests.feature_flags","2026-07-20","skipped","2026-07-20","TestRutaLegacyBluePlanet","test_feature_flags","",""
"
        ESCENARIO: Activación Nokia FTTH solo INTERNET.

        El primer comando siempre configura la interfaz ONT con la ruta
        shelf/card/port/logic_pon/ont_id. Es el punto de entrada de toda
        activación Nokia — sin este comando los siguientes fallan.

        Resultado esperado: el CLI contiene la interfaz ONT correcta.
        ","0","test_nokia_ftth_activation_internet_contiene_interfaz_ont","tests.unit","2026-07-20","passed","2026-07-20","TestNokiaFTTH","test_command_builder","",""
"
        ESCENARIO: Pico repentino de 600 transacciones/minuto por 5 minutos.

        Simula el inicio de jornada laboral cuando ServiceNow descarga las
        órdenes acumuladas overnight. Komands debe absorber el pico sin perder
        solicitudes (no rechazar con 503 ni saturar la cola).

        Herramienta: Locust con spike test: 0→600 tx/min en 30 segundos.
        Resultado esperado: 0% error 5xx, 0% pérdida de solicitudes.
        ","0","test_per02_pico_burst_600txmin_5min","tests.api","2026-07-20","skipped","2026-07-20","TestRendimientoBajoCarga","test_performance","",""
"
        ESCENARIO: build_activation con vendor=""cisco"" y product=""FTTH"".

        Cisco no es un vendor soportado. El Command Builder debe rechazarlo
        antes de intentar generar comandos.

        Resultado esperado: CommandBuilderError con mención del vendor.
        ","0","test_activacion_ftth_vendor_desconocido_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestValidacionVendorProducto","test_command_builder","",""
"PV-BAJ: ONT no encontrado (KMD-2002) — combinaciones VNO × OLT faltantes.","4","test_baj_matriz_ont_not_found[PV-BAJ-213-TCH-OLT-SCL-010-False]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Rol VIEWER intenta hacer swap.

        VIEWER solo puede leer — no puede reemplazar equipos.

        Resultado esperado: HTTP 403.
        ","3","test_ont12_viewer_no_puede_hacer_swap","tests.api","2026-07-20","passed","2026-07-20","TestSwapRBACPortal","test_device_modification","",""
"Cambio de equipo: OLT inaccesible devuelve u_return_code=40.","4","test_rc001d_device_mod_olt_access_error","tests.api","2026-07-20","passed","2026-07-20","TestCodigosRealesJeffrey","test_return_codes_real","",""
"PASO 1 — Alta de acceso FTTH (service-activation).","4","test_e2e_01_alta[Huawei-TCH]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Baja Nokia FTTH — VNO TCH (Movistar) con delete_vlan_on_terminate=True.

        TCH tiene una regla de negocio especial: se elimina la VLAN del cliente
        al dar de baja. El endpoint debe aceptar este campo extra sin error.

        Resultado esperado: HTTP 202.
        ","4","test_baj04_nokia_ftth_tch_delete_vlan_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestBajaValida","test_deactivation","",""
"
        ESCENARIO: Swap Nokia FTTH con services=[""INTERNET"", ""VOIP""] y speed_profile.

        El swap re-aplica la configuración QoS para el ONT nuevo.
        Sin estos comandos el servicio del cliente puede quedar sin la
        prioridad de tráfico correcta tras el reemplazo.

        Resultado esperado: comandos QoS con Q0/P4 (INTERNET) y Q4/P5 (VOIP).
        ","1","test_nokia_swap_con_services_genera_comandos_qos","tests.unit","2026-07-20","passed","2026-07-20","TestSwapConReconfiguracion","test_command_builder","",""
"PASO 2 — Consultar estado Alta.","3","test_e2e_02_estado_alta[Huawei-CVTR]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Cambio de fibra cross-vendor — OLT Nokia origen, OLT Huawei destino.

        El cliente migra de OLT-SAN-001 (Nokia) a OLT-SAN-002 (Huawei).
        Komands debe soportar la combinación de fabricantes sin rechazar la solicitud.
        La secuencia de comandos en cada OLT es diferente, pero la API es la misma.

        Resultado esperado: HTTP 202 con status=PENDING.
        ","3","test_fib02_cross_vendor_nokia_a_huawei_acepta_y_encola[CVTR[02]]","tests.api","2026-07-20","passed","2026-07-20","TestFiberChangeHappyPath","test_fiber_change","",""
"
        ESCENARIO: PASO 8 — Consultar estado de la baja.

        Confirmación final: el acceso quedó dado de baja en la OLT.
        ServiceNow cierra la orden en su sistema al recibir COMPLETED.

        Resultado esperado: HTTP 200 con status COMPLETED.
        ","4","test_e2e_08_consultar_estado_baja","tests.e2e","2026-07-20","passed","2026-07-20","TestCicloVidaPostVenta","test_lifecycle_postventa","",""
"
        ESCENARIO: Cambio de velocidad Nokia FTTH — el ONT ID no existe en la OLT.

        Resultado esperado: HTTP 202 con estado FAILED y error_code KMD-2002.
        ","4","test_mod18_nokia_ont_no_encontrado_retorna_failed","tests.api","2026-07-20","passed","2026-07-20","TestModificacionONTNoEncontrado","test_modification","",""
"
        ESCENARIO: Nokia FTTH con operation_type=""REBOOT"".

        ""REBOOT"" no es una operación de modificación válida en Nokia.
        El Command Builder no debe generar comandos parciales — falla completo.

        Resultado esperado: CommandBuilderError con mención de ""REBOOT"".
        ","0","test_nokia_operation_type_desconocido_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestModificacionValidacion","test_command_builder","",""
